Season,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeElo,AwayElo,EloDiff,Home_PPG_Last5,Away_PPG_Last5,Home_GoalsScored_Last5,Away_GoalsScored_Last5,Home_GoalsConceded_Last5,Away_GoalsConceded_Last5,Home_Shots_Last5,Away_Shots_Last5,Home_ShotsAllowed_Last5,Away_ShotsAllowed_Last5,Home_SOT_Last5,Away_SOT_Last5,Home_SOTAllowed_Last5,Away_SOTAllowed_Last5,Home_OppAvgElo_Last5,Away_OppAvgElo_Last5,PPG_Last5_Diff,Goals_Last5_Diff,GoalsConceded_Last5_Diff,Shots_Last5_Diff,SOT_Last5_Diff,ShotDiff_Last5_Diff,HomeRestDays,AwayRestDays,RestDiff
2022/23,2022-10-22,Chelsea,Man United,1,1,D,6,13,2,6,1616.68,1583.90,32.78,2.60,2.00,1.80,2.00,0.40,1.60,12.60,15.40,9.40,13.40,4.40,6.00,4.00,3.80,1484.55,1597.77,0.60,-0.20,-1.20,-2.80,-1.60,1.20,3,3,0
2022/23,2022-10-23,Aston Villa,Brentford,4,0,H,19,12,11,3,1452.16,1493.23,-41.07,1.00,1.00,0.40,0.60,1.20,1.60,14.40,7.80,9.60,14.20,5.00,3.40,3.40,5.20,1482.45,1558.45,0.00,-0.20,-0.40,6.60,1.60,11.20,3,4,-1
2022/23,2022-10-23,Leeds,Fulham,2,3,A,14,11,5,5,1448.37,1438.51,9.85,0.20,1.40,0.60,2.00,2.00,2.20,13.20,12.60,12.00,13.80,3.40,4.40,5.00,6.60,1509.76,1496.04,-1.20,-1.40,-0.20,0.60,-1.00,2.40,3,3,0
2022/23,2022-10-23,Southampton,Arsenal,1,1,D,10,12,3,3,1433.72,1639.23,-205.51,0.80,2.40,0.60,2.20,1.60,1.20,10.60,14.20,16.80,9.20,3.60,6.00,4.60,3.60,1535.48,1564.49,-1.60,-1.60,0.40,-3.60,-2.40,-11.20,4,7,-3
2022/23,2022-10-23,Wolves,Leicester,0,4,A,21,5,5,4,1451.35,1482.99,-31.65,0.60,1.40,0.40,1.80,2.00,1.60,9.60,12.80,15.60,11.60,2.60,5.00,5.00,4.20,1556.92,1508.91,-0.80,-1.40,0.40,-3.20,-2.40,-7.20,5,3,2
2022/23,2022-10-23,Tottenham,Newcastle,1,2,A,17,13,5,5,1616.99,1550.12,66.87,1.80,2.20,2.00,2.20,1.40,0.60,12.20,16.00,17.40,7.00,5.20,5.80,6.00,1.80,1533.17,1491.91,-0.40,-0.20,0.80,-3.80,-0.60,-14.20,4,4,0
2022/23,2022-10-24,West Ham,Bournemouth,2,0,H,20,5,4,3,1502.04,1496.10,5.94,1.40,1.20,1.20,1.00,0.80,1.00,16.40,10.40,12.40,14.00,4.80,3.40,4.60,4.60,1489.54,1468.16,0.20,0.20,-0.20,6.00,1.40,7.60,5,5,0
2022/23,2022-10-29,Leicester,Man City,0,1,A,10,15,5,5,1492.09,1732.69,-240.61,2.00,2.40,2.20,3.20,0.40,1.00,10.00,17.00,12.60,8.80,4.40,7.00,3.00,2.60,1475.33,1529.86,-0.40,-1.00,-0.60,-7.00,-2.60,-10.80,6,7,-1
2022/23,2022-10-29,Bournemouth,Tottenham,2,3,A,6,23,4,7,1486.27,1605.09,-118.81,1.00,1.20,0.80,1.00,1.20,1.40,9.40,12.40,14.00,16.20,3.40,4.00,4.00,5.60,1463.36,1547.50,-0.20,-0.20,-0.20,-3.00,-0.60,-0.80,5,6,-1
2022/23,2022-10-29,Brentford,Wolves,1,1,D,12,14,3,4,1482.05,1442.26,39.80,1.00,0.60,0.60,0.40,1.80,2.20,9.20,12.60,15.40,13.40,3.60,3.40,6.00,4.40,1527.92,1507.93,0.40,0.20,-0.40,-3.40,0.20,-5.40,6,6,0
2022/23,2022-10-29,Brighton,Chelsea,4,1,H,19,15,9,7,1514.01,1615.74,-101.72,0.40,2.20,0.80,1.60,1.80,0.40,13.60,12.20,8.60,10.80,5.20,4.20,3.40,4.60,1590.67,1498.93,-1.80,-0.80,1.40,1.40,1.00,3.60,7,7,0
2022/23,2022-10-29,Crystal Palace,Southampton,1,0,H,12,14,3,4,1495.01,1439.03,55.99,1.40,1.00,1.00,0.80,1.40,1.60,10.20,11.20,11.20,17.00,3.00,4.00,4.40,4.60,1491.42,1571.31,0.40,0.20,-0.20,-1.00,-1.00,4.80,7,6,1
2022/23,2022-10-29,Newcastle,Aston Villa,4,0,H,20,3,7,0,1562.02,1463.34,98.69,2.60,1.00,2.40,1.00,0.60,1.20,14.60,16.00,8.40,10.60,5.40,6.60,2.20,3.80,1515.05,1493.09,1.60,1.40,-0.60,-1.40,-1.20,0.80,6,6,0
2022/23,2022-10-29,Fulham,Everton,0,0,D,24,9,6,4,1448.80,1461.58,-12.78,1.40,1.20,2.00,1.20,2.20,1.20,11.80,7.40,14.40,16.00,4.00,2.60,7.00,4.60,1489.96,1533.70,0.20,0.80,1.00,4.40,1.40,6.00,6,7,-1
2022/23,2022-10-29,Liverpool,Leeds,1,2,A,22,14,10,6,1670.32,1438.08,232.24,1.40,0.20,1.40,0.60,1.40,1.60,14.60,12.60,10.20,11.40,5.20,3.20,5.80,4.40,1571.09,1500.82,1.20,0.80,-0.20,2.00,2.00,3.20,7,6,1
2022/23,2022-10-30,Arsenal,Nott'm Forest,5,0,H,24,5,10,2,1633.92,1465.63,168.29,2.60,1.00,2.20,0.40,0.80,1.20,13.40,7.80,9.20,14.40,6.00,3.00,3.00,5.00,1539.24,1519.77,1.60,1.80,-0.40,5.60,3.00,10.80,7,8,-1
2022/23,2022-10-30,Man United,West Ham,1,0,H,16,13,3,5,1584.84,1511.87,72.97,1.60,2.00,1.60,1.60,1.60,0.60,16.00,17.60,11.40,12.00,6.00,4.80,3.60,4.80,1597.82,1498.78,-0.40,0.00,1.00,-1.60,1.20,-1.00,8,6,2
2022/23,2022-11-05,Leeds,Bournemouth,4,3,H,18,9,4,6,1453.92,1479.57,-25.64,0.60,0.80,1.00,1.20,1.80,1.80,13.60,9.20,12.00,16.00,4.20,4.00,5.00,4.60,1540.99,1487.12,-0.20,-0.20,0.00,4.40,0.20,8.40,7,7,0
2022/23,2022-11-05,Man City,Fulham,2,1,H,16,4,5,2,1736.70,1449.16,287.53,2.40,1.60,2.80,1.80,1.00,1.40,16.80,16.00,9.60,12.40,6.60,5.00,3.40,5.80,1534.52,1477.21,0.80,1.00,-0.40,0.80,1.60,3.60,7,7,0
2022/23,2022-11-05,Nott'm Forest,Brentford,2,2,D,15,6,7,2,1460.12,1480.91,-20.79,1.00,1.00,0.40,0.80,1.40,2.00,6.80,9.00,15.80,16.80,2.80,3.40,5.60,6.60,1552.10,1515.97,0.00,-0.40,-0.60,-2.20,-0.60,-1.20,6,7,-1
2022/23,2022-11-05,Wolves,Brighton,2,3,A,8,19,5,8,1443.40,1526.86,-83.46,0.80,0.80,0.60,1.00,2.00,1.40,12.40,16.20,12.20,8.60,3.40,5.80,4.00,3.40,1505.79,1576.91,0.00,-0.40,0.60,-3.80,-2.40,-7.40,7,7,0
2022/23,2022-11-05,Everton,Leicester,0,2,A,12,22,2,8,1461.21,1488.08,-26.87,0.80,1.40,0.80,1.40,1.00,0.60,6.80,8.60,16.40,13.60,2.40,4.00,4.60,3.40,1537.34,1528.39,-0.60,-0.60,0.40,-1.80,-1.60,-4.60,7,7,0
2022/23,2022-11-06,Chelsea,Arsenal,0,1,A,5,14,1,2,1602.89,1639.42,-36.54,1.60,2.60,1.40,2.60,1.00,0.80,12.60,15.60,13.20,9.20,5.00,6.60,5.80,3.00,1502.54,1533.72,-1.00,-1.20,0.20,-3.00,-1.60,-7.00,8,7,1
2022/23,2022-11-06,Aston Villa,Man United,3,1,H,6,8,4,3,1456.10,1592.77,-136.67,0.80,2.20,1.00,1.20,2.00,0.40,12.80,16.80,12.80,9.60,5.20,5.00,5.00,2.60,1510.89,1553.87,-1.40,-0.20,1.60,-4.00,0.20,-7.20,8,7,1
2022/23,2022-11-06,Southampton,Newcastle,1,4,A,16,7,5,4,1430.63,1569.26,-138.63,1.00,2.60,0.60,2.40,1.40,0.40,9.60,14.80,17.00,8.40,3.60,4.80,4.20,2.00,1578.02,1519.57,-1.60,-1.80,1.00,-5.20,-1.20,-13.80,8,8,0
2022/23,2022-11-06,West Ham,Crystal Palace,1,2,A,5,15,2,6,1503.94,1503.42,0.52,1.40,2.00,1.20,1.00,0.80,1.00,16.60,11.20,12.20,11.40,4.80,3.00,4.60,4.60,1522.72,1458.97,-0.60,0.20,-0.20,5.40,1.80,4.60,7,8,-1
2022/23,2022-11-06,Tottenham,Liverpool,1,2,A,14,13,5,6,1611.79,1654.48,-42.68,1.80,1.20,1.40,1.00,1.20,1.20,15.60,16.00,13.00,11.80,4.80,5.80,4.60,5.80,1522.41,1551.49,0.60,0.40,0.00,-0.40,-1.00,-1.60,8,8,0
2022/23,2022-11-12,Man City,Brentford,1,2,A,29,10,6,8,1739.90,1480.31,259.59,2.40,1.20,2.00,1.00,0.60,1.40,15.60,9.00,8.00,16.60,5.60,3.20,2.20,6.80,1510.04,1501.41,1.20,1.00,-0.80,6.60,2.40,15.20,7,7,0
2022/23,2022-11-12,Bournemouth,Everton,3,0,H,16,15,9,3,1468.83,1451.98,16.85,0.20,0.80,1.40,0.60,2.40,1.00,9.00,7.00,17.80,18.40,4.40,2.40,4.40,5.40,1481.47,1521.78,-0.60,0.80,1.40,2.00,2.00,2.60,7,7,0
2022/23,2022-11-12,Liverpool,Southampton,3,1,H,15,9,7,5,1663.26,1424.42,238.84,1.80,1.00,1.00,0.80,0.80,1.40,17.00,11.80,12.40,14.20,6.40,4.60,5.40,3.40,1549.42,1544.41,0.80,0.20,-0.60,5.20,1.80,7.00,6,6,0
2022/23,2022-11-12,Nott'm Forest,Crystal Palace,1,0,H,9,8,2,0,1460.72,1513.43,-52.71,1.00,2.00,0.60,1.00,1.60,1.00,8.60,11.60,14.60,10.40,3.60,3.20,5.60,4.20,1554.36,1465.18,-1.00,-0.40,0.60,-3.00,0.40,-7.20,7,6,1
2022/23,2022-11-12,Tottenham,Leeds,4,3,H,14,12,8,5,1603.02,1464.66,138.36,1.20,1.20,1.40,1.60,1.60,2.00,16.80,15.20,12.80,11.20,5.20,4.20,5.00,5.20,1545.29,1539.12,0.00,-0.20,-0.40,1.60,1.00,0.00,6,7,-1
2022/23,2022-11-12,West Ham,Leicester,0,2,A,18,9,6,6,1493.92,1497.31,-3.39,0.80,2.00,0.80,1.60,1.00,0.20,14.20,11.20,13.60,14.00,3.60,4.60,5.40,3.00,1536.78,1520.32,-1.20,-0.80,0.80,3.00,-1.00,3.40,6,7,-1
2022/23,2022-11-12,Newcastle,Chelsea,1,0,H,10,5,3,2,1575.47,1593.94,-18.47,2.60,1.00,2.20,0.80,0.40,1.20,13.00,9.60,10.40,14.40,4.40,3.80,2.40,5.80,1508.34,1539.24,1.60,1.40,-0.80,3.40,0.60,7.40,6,6,0
2022/23,2022-11-12,Wolves,Arsenal,0,2,A,11,14,2,4,1435.75,1648.38,-212.62,0.80,2.60,1.00,2.20,2.00,0.60,12.40,14.00,12.00,8.80,4.00,5.20,4.20,2.60,1489.49,1529.22,-1.80,-1.20,1.40,-1.60,-1.20,-4.80,7,6,1
2022/23,2022-11-13,Brighton,Aston Villa,1,2,A,7,8,2,2,1534.50,1469.85,64.66,1.40,1.20,1.60,1.40,1.60,2.00,17.20,11.60,8.60,13.20,6.60,5.60,3.80,5.00,1542.59,1537.95,0.20,0.20,-0.40,5.60,1.00,10.20,8,7,1
2022/23,2022-11-13,Fulham,Man United,1,2,A,14,14,7,9,1445.95,1579.03,-133.07,1.60,1.60,1.80,1.00,1.20,0.80,15.20,16.00,12.20,8.60,5.00,4.80,5.20,3.00,1524.16,1550.97,0.00,0.80,0.40,-0.80,0.20,-4.40,8,7,1
2022/23,2022-12-26,Brentford,Tottenham,2,2,D,9,16,5,8,1496.65,1609.23,-112.58,1.20,1.20,1.00,1.80,1.60,2.20,9.60,15.40,18.20,14.40,4.20,5.40,6.60,6.00,1542.94,1545.56,0.00,-0.80,-0.60,-5.80,-1.20,-9.60,20,20,0
2022/23,2022-12-26,Crystal Palace,Fulham,0,3,A,4,23,0,11,1501.93,1439.61,62.32,1.80,1.40,1.00,1.60,1.20,1.20,11.60,14.20,9.40,13.00,3.00,5.60,3.60,5.80,1462.78,1537.77,0.40,-0.60,0.00,-2.60,-2.60,1.00,20,20,0
2022/23,2022-12-26,Everton,Wolves,1,2,A,12,7,6,4,1442.47,1431.21,11.26,0.80,0.20,0.60,0.80,1.20,2.40,9.20,12.80,17.40,12.80,3.00,4.00,5.80,4.60,1490.97,1527.60,0.60,-0.20,-1.20,-3.60,-1.00,-8.20,20,20,0
2022/23,2022-12-26,Leicester,Newcastle,0,3,A,8,12,2,5,1507.21,1586.00,-78.78,2.40,3.00,2.00,2.40,0.20,0.40,10.20,13.20,16.00,8.40,4.80,4.60,4.00,2.40,1519.42,1512.49,-0.60,-0.40,-0.20,-3.00,0.20,-10.60,20,20,0
2022/23,2022-12-26,Southampton,Brighton,1,3,A,14,7,4,4,1420.38,1522.66,-102.28,0.80,1.40,0.80,1.80,1.80,1.60,11.60,14.40,12.20,8.80,4.00,5.60,4.00,3.60,1575.06,1540.94,-0.60,-1.00,0.20,-2.80,-1.60,-6.20,20,20,0
2022/23,2022-12-26,Aston Villa,Liverpool,1,3,A,12,16,6,9,1481.69,1667.29,-185.61,1.80,1.80,1.80,1.40,1.80,1.00,9.60,17.40,13.00,11.00,4.60,7.40,4.60,5.20,1522.00,1486.28,0.00,0.40,0.80,-7.80,-2.80,-9.80,20,20,0
2022/23,2022-12-26,Arsenal,West Ham,3,1,H,16,8,5,4,1652.92,1484.02,168.90,2.60,0.60,2.00,0.60,0.20,1.20,14.60,12.80,9.40,13.40,4.60,4.00,2.40,5.00,1480.27,1552.50,2.00,1.40,-1.00,1.80,0.60,5.80,20,20,0
2022/23,2022-12-27,Chelsea,Bournemouth,2,0,H,15,9,5,4,1583.41,1478.34,105.06,0.40,0.60,0.40,1.60,1.40,2.00,9.00,10.20,12.80,17.00,3.40,5.00,5.00,4.20,1560.49,1486.86,-0.20,-1.20,-0.60,-1.20,-1.60,3.00,20,20,0
2022/23,2022-12-27,Man United,Nott'm Forest,3,0,H,17,8,8,3,1585.38,1472.23,113.15,2.00,1.60,1.40,0.80,1.00,1.40,15.80,8.40,9.60,14.40,6.20,3.60,4.00,5.20,1531.84,1567.04,0.40,0.60,-0.40,7.40,2.60,12.20,20,20,0
2022/23,2022-12-28,Leeds,Man City,1,3,A,9,26,1,9,1458.44,1723.57,-265.13,1.20,1.80,2.20,1.40,2.60,1.00,14.40,17.20,12.20,9.00,4.40,5.20,6.00,3.80,1532.97,1521.80,-0.60,0.80,1.60,-2.80,-0.80,-6.00,20,20,0
2022/23,2022-12-30,West Ham,Brentford,0,2,A,20,9,5,6,1478.53,1499.78,-21.25,0.60,1.20,0.80,1.40,1.60,2.00,12.80,9.80,12.20,18.60,4.20,4.20,4.60,7.20,1546.92,1540.73,-0.60,-0.60,-0.40,3.00,0.00,9.40,4,4,0
2022/23,2022-12-30,Liverpool,Leicester,2,1,H,21,7,5,2,1672.41,1499.44,172.97,1.80,1.80,1.80,1.60,1.20,0.80,16.20,10.80,11.80,15.60,7.80,5.00,5.80,4.60,1481.14,1545.03,0.00,0.20,0.40,5.40,2.80,9.20,4,4,0
2022/23,2022-12-31,Wolves,Man United,0,1,A,10,16,3,6,1441.53,1592.23,-150.70,0.80,2.00,1.00,1.60,2.20,1.00,12.20,13.60,12.40,9.40,4.00,5.80,5.00,4.20,1516.55,1500.57,-1.20,-0.60,1.20,-1.40,-1.80,-4.40,5,4,1
2022/23,2022-12-31,Bournemouth,Crystal Palace,0,2,A,6,15,2,6,1471.28,1490.15,-18.87,0.60,1.20,1.60,0.60,2.20,1.60,9.00,9.60,18.20,12.00,5.20,2.20,4.60,5.00,1519.29,1458.65,-0.60,1.00,0.60,-0.60,3.00,-6.80,4,5,-1
2022/23,2022-12-31,Fulham,Southampton,2,1,H,8,9,2,3,1451.38,1413.24,38.14,1.40,0.20,1.60,0.80,1.20,2.40,15.20,12.60,11.40,10.60,6.20,4.20,4.60,4.20,1545.52,1577.88,1.20,0.80,-1.20,2.60,2.00,1.80,5,5,0
2022/23,2022-12-31,Man City,Everton,1,1,D,16,2,3,1,1727.14,1432.14,295.00,2.40,0.80,2.00,0.80,1.00,1.40,19.20,11.40,8.20,15.60,5.80,4.20,3.60,5.80,1479.72,1468.71,1.60,1.20,-0.40,7.80,1.60,15.20,3,5,-2
2022/23,2022-12-31,Newcastle,Leeds,0,0,D,16,8,5,1,1593.77,1454.87,138.90,3.00,1.20,2.80,2.40,0.40,2.80,12.40,13.40,9.80,16.40,4.80,4.20,2.80,7.60,1522.42,1583.00,1.80,0.40,-2.40,-1.00,0.60,5.60,5,3,2
2022/23,2022-12-31,Brighton,Arsenal,2,4,A,9,14,5,7,1529.80,1658.41,-128.61,1.80,2.60,2.40,2.40,1.80,0.40,12.00,16.00,11.00,7.80,5.00,4.80,4.40,2.40,1535.49,1484.40,-0.80,0.00,1.40,-4.00,0.20,-7.20,5,5,0
2022/23,2023-01-01,Tottenham,Aston Villa,0,2,A,6,13,2,4,1606.10,1476.57,129.53,1.40,1.80,2.20,2.00,2.20,1.80,16.80,9.60,10.60,12.60,6.60,4.60,5.00,4.80,1530.44,1569.96,-0.40,0.20,0.40,7.20,2.00,9.20,6,6,0
2022/23,2023-01-01,Nott'm Forest,Chelsea,1,1,D,12,7,5,2,1465.37,1590.47,-125.10,1.40,0.80,0.80,0.80,2.00,1.40,9.40,9.20,14.00,13.00,4.20,3.40,5.40,4.80,1579.98,1558.23,0.60,0.00,0.60,0.20,0.80,-0.80,5,5,0
2022/23,2023-01-02,Brentford,Liverpool,3,1,H,10,16,7,6,1509.17,1677.80,-168.63,1.80,2.40,1.80,2.20,1.20,1.20,9.20,17.40,18.80,11.20,4.80,7.40,6.00,4.80,1546.01,1491.08,-0.60,-0.40,0.00,-8.20,-2.60,-15.80,3,3,0
2022/23,2023-01-03,Arsenal,Newcastle,0,0,D,17,8,4,1,1664.87,1589.97,74.90,3.00,2.60,3.00,2.40,0.60,0.20,16.40,13.00,7.60,8.00,5.60,4.80,2.80,2.00,1503.62,1490.00,0.40,0.60,0.40,3.40,0.80,3.80,3,3,0
2022/23,2023-01-03,Everton,Brighton,1,4,A,10,19,4,8,1439.05,1523.34,-84.29,0.40,1.80,0.40,2.60,1.60,2.00,10.00,12.20,17.00,11.80,3.20,5.60,6.00,5.00,1512.81,1521.56,-1.40,-2.20,-0.40,-2.20,-2.40,-7.40,3,3,0
2022/23,2023-01-03,Leicester,Fulham,0,1,A,15,11,6,2,1494.05,1460.29,33.76,1.20,1.40,1.00,1.40,1.20,1.00,11.20,14.60,15.60,10.40,4.60,5.60,4.60,4.20,1589.25,1538.50,-0.20,-0.40,0.20,-3.40,-1.00,-8.60,4,3,1
2022/23,2023-01-03,Man United,Bournemouth,3,0,H,18,7,6,4,1598.14,1461.82,136.32,2.40,0.60,1.60,1.60,0.80,2.20,14.20,9.20,10.20,17.20,5.80,5.00,4.40,5.00,1465.54,1516.91,1.80,0.00,-1.40,5.00,0.80,12.00,3,3,0
2022/23,2023-01-04,Southampton,Nott'm Forest,0,1,A,8,11,0,1,1404.34,1468.83,-64.49,0.00,1.00,0.80,0.80,2.60,2.20,12.40,9.80,9.80,12.40,4.20,3.80,4.00,4.40,1540.31,1560.82,-1.00,0.00,0.40,2.60,0.40,5.20,4,3,1
2022/23,2023-01-04,Leeds,West Ham,2,2,D,14,15,6,2,1458.67,1469.14,-10.47,1.40,0.00,2.00,0.40,2.20,2.00,12.20,12.80,17.40,13.00,3.40,4.40,7.60,5.20,1614.05,1547.65,1.40,1.60,0.20,-0.60,-1.00,-5.00,4,5,-1
2022/23,2023-01-04,Aston Villa,Wolves,1,1,D,13,10,4,3,1490.14,1435.62,54.52,1.80,0.80,1.60,1.00,1.80,1.60,8.40,10.00,11.40,14.60,3.20,3.60,4.60,5.40,1592.54,1538.40,1.00,0.60,0.20,-1.60,-0.40,1.60,3,4,-1
2022/23,2023-01-04,Crystal Palace,Tottenham,0,4,A,19,14,4,6,1499.61,1592.54,-92.93,1.80,1.40,1.00,2.00,1.00,2.20,10.80,14.60,11.40,10.60,3.00,6.00,4.20,4.80,1462.92,1515.73,0.40,-1.00,-1.20,-3.80,-3.00,-4.60,4,3,1
2022/23,2023-01-05,Chelsea,Man City,0,1,A,8,12,2,3,1587.02,1720.23,-133.22,0.80,2.00,0.80,1.60,1.40,1.00,9.40,20.40,12.80,7.00,3.40,5.60,4.60,3.40,1534.52,1462.43,-1.20,-0.80,0.40,-11.00,-2.20,-16.80,4,5,-1
2022/23,2023-01-12,Fulham,Chelsea,2,1,H,8,20,3,10,1471.26,1580.67,-109.42,1.80,0.80,1.60,0.60,1.00,0.80,12.00,8.00,11.60,11.40,4.80,2.40,4.60,3.40,1544.99,1575.77,1.00,1.00,0.20,4.00,2.40,3.80,9,7,2
2022/23,2023-01-13,Aston Villa,Leeds,2,1,H,11,16,5,4,1488.58,1458.97,29.61,2.00,1.00,1.80,2.00,1.20,2.40,10.40,12.20,9.40,16.00,4.00,3.40,3.80,6.00,1567.26,1573.81,1.00,-0.20,-1.20,-1.80,0.60,4.80,9,9,0
2022/23,2023-01-14,Man United,Man City,2,1,H,8,5,4,1,1604.41,1726.58,-122.17,2.40,2.00,2.00,1.60,0.80,1.00,14.60,19.80,9.00,6.60,6.40,5.20,4.20,2.80,1455.53,1481.41,0.40,0.40,-0.20,-5.20,1.20,-7.60,11,9,2
2022/23,2023-01-14,Brighton,Liverpool,3,0,H,16,6,9,2,1530.96,1663.30,-132.34,1.80,2.40,2.60,2.20,2.00,1.40,12.20,16.20,10.80,10.40,5.40,6.60,4.40,5.00,1486.22,1505.30,-0.60,0.40,0.60,-4.00,-1.20,-4.40,11,12,-1
2022/23,2023-01-14,Everton,Southampton,1,2,A,12,13,4,5,1431.43,1396.17,35.26,0.20,0.00,0.60,0.80,2.40,2.60,10.20,11.20,16.00,9.60,3.20,3.40,6.40,3.60,1527.72,1535.08,0.20,-0.20,-0.20,-1.00,-0.20,-7.40,11,10,1
2022/23,2023-01-14,Nott'm Forest,Leicester,2,0,H,15,6,5,1,1476.99,1483.08,-6.09,1.60,1.20,1.00,1.00,1.20,1.20,11.00,12.20,9.20,14.80,3.60,4.80,2.40,4.00,1514.91,1534.77,0.40,0.00,0.00,-1.20,-1.20,4.40,10,11,-1
2022/23,2023-01-14,Wolves,West Ham,1,0,H,17,16,4,4,1437.17,1468.84,-31.67,0.80,0.20,1.00,0.80,1.60,2.20,9.20,13.20,14.80,12.60,3.40,3.80,5.60,5.80,1540.02,1522.42,0.60,0.20,-0.60,-4.00,-0.40,-6.20,10,10,0
2022/23,2023-01-14,Brentford,Bournemouth,2,0,H,12,7,4,2,1523.67,1455.56,68.12,2.20,0.60,2.20,1.20,1.20,2.20,8.80,9.40,19.20,16.20,5.60,5.00,6.40,4.80,1593.12,1515.52,1.60,1.00,-1.00,-0.60,0.60,-3.60,12,11,1
2022/23,2023-01-15,Chelsea,Crystal Palace,1,0,H,15,10,5,5,1567.63,1492.22,75.40,0.80,1.20,0.80,0.80,1.00,1.80,11.00,12.20,10.20,11.40,4.20,3.20,3.60,4.60,1542.13,1493.62,-0.40,0.00,-0.80,-1.20,1.00,0.00,3,11,-8
2022/23,2023-01-15,Newcastle,Fulham,1,0,H,20,5,5,0,1592.09,1484.31,107.79,2.20,2.40,1.60,1.80,0.20,0.80,10.60,12.80,10.80,12.40,3.60,5.00,2.80,5.60,1530.30,1513.78,-0.20,-0.20,-0.60,-2.20,-1.40,-0.60,12,3,9
2022/23,2023-01-15,Tottenham,Arsenal,0,2,A,17,14,7,5,1599.92,1662.75,-62.82,1.40,2.60,2.20,2.00,1.80,0.60,12.80,15.00,13.20,8.20,5.80,4.40,4.80,2.60,1518.39,1528.49,-1.20,0.20,1.20,-2.20,1.40,-7.20,11,12,-1
2022/23,2023-01-18,Crystal Palace,Man United,1,1,D,10,15,5,4,1484.36,1617.79,-133.43,0.60,3.00,0.40,2.20,1.80,0.40,11.20,14.60,13.40,8.80,3.00,6.60,5.20,3.60,1506.36,1509.62,-2.40,-1.80,1.40,-3.40,-3.60,-8.00,3,4,-1
2022/23,2023-01-19,Man City,Tottenham,4,2,H,16,9,6,3,1713.20,1591.71,121.49,1.40,1.40,1.40,2.00,1.20,1.80,17.60,13.40,7.40,13.40,4.40,6.20,3.20,4.60,1512.46,1520.05,0.00,-0.60,-0.60,4.20,-1.80,10.20,5,4,1
2022/23,2023-01-21,Liverpool,Chelsea,0,0,D,15,11,3,2,1649.66,1575.49,74.17,1.80,1.40,1.80,1.00,1.80,0.80,14.80,13.00,10.80,10.20,5.80,4.80,5.80,4.00,1489.14,1525.48,0.40,0.80,1.00,1.80,1.00,1.20,7,6,1
2022/23,2023-01-21,Bournemouth,Nott'm Forest,1,1,D,16,20,4,5,1447.49,1487.17,-39.67,0.60,2.00,0.60,1.00,1.80,0.80,9.00,11.00,15.00,9.20,4.20,3.20,4.80,2.20,1529.47,1515.34,-1.40,-0.40,1.00,-2.00,1.00,-7.80,7,7,0
2022/23,2023-01-21,Leicester,Brighton,2,2,D,9,13,2,4,1472.90,1544.60,-71.69,0.60,1.80,0.60,2.60,1.60,1.60,9.00,11.60,15.40,10.40,3.40,5.60,4.60,3.80,1537.92,1530.20,-1.20,-2.00,0.00,-2.60,-2.20,-7.60,7,7,0
2022/23,2023-01-21,Southampton,Aston Villa,0,1,A,8,16,5,5,1407.18,1497.73,-90.55,0.60,2.00,1.00,1.60,2.00,1.20,10.60,11.40,10.60,11.00,3.40,4.20,3.60,4.00,1507.51,1540.50,-1.40,-0.60,0.80,-0.80,-0.80,-0.40,7,8,-1
2022/23,2023-01-21,West Ham,Everton,2,0,H,11,5,4,2,1457.93,1420.42,37.52,0.20,0.20,0.60,0.80,2.00,2.40,15.40,10.20,13.00,14.20,4.20,3.60,5.40,5.80,1509.17,1509.34,0.00,-0.20,-0.40,5.20,0.60,6.40,7,7,0
2022/23,2023-01-21,Crystal Palace,Newcastle,0,0,D,6,16,1,7,1488.02,1599.09,-111.07,0.80,2.20,0.60,1.00,1.80,0.00,11.60,13.20,14.60,8.60,4.00,3.80,5.60,1.80,1537.77,1541.04,-1.40,-0.40,1.80,-1.60,0.20,-7.60,3,6,-3
2022/23,2023-01-22,Leeds,Brentford,0,0,D,9,6,5,0,1449.82,1531.74,-81.92,0.40,2.60,1.40,2.20,2.20,0.80,11.80,10.00,16.40,17.60,3.40,6.00,5.80,5.40,1575.62,1592.20,-2.20,-0.80,1.40,1.80,-2.60,3.00,9,8,1
2022/23,2023-01-22,Man City,Wolves,3,0,H,13,10,7,1,1719.84,1448.08,271.76,2.00,1.40,2.00,0.80,1.20,1.00,15.00,11.00,7.20,14.20,4.40,3.20,2.20,4.80,1534.74,1528.41,0.60,1.20,0.20,4.00,1.20,11.00,3,8,-5
2022/23,2023-01-22,Arsenal,Man United,3,2,H,25,6,5,4,1670.96,1614.13,56.83,2.60,2.60,2.20,2.00,0.60,0.40,15.00,14.80,10.60,8.00,5.00,5.60,3.80,3.20,1527.89,1517.30,0.00,0.20,0.20,0.20,-0.60,-2.40,7,4,3
